transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,Unnamed: 46
1-102-2024-38394,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,31-05-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,غرفة,1 B/R,1,75.04,1114884.0,14857.2,,,1.0,1.0,0.0,
1-102-2024-24605,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-04-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,استوديو,Studio,1,37.3,675500.0,18109.92,,,1.0,1.0,0.0,
1-102-2025-133092,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,26-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ديفاين البراري,Divine Al Barari,3759,ديفاين البراري,Divine Al Barari,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,81.67,1131000.0,13848.41,,,1.0,1.0,0.0,
1-102-2025-40577,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,13-05-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,برج جايد,Jade Tower,3074,برج جايد,Jade Tower,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,69.11,701678.0,10153.06,,,1.0,1.0,0.0,
1-102-2024-106737,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,20-12-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,برج جايد,Jade Tower,3074,برج جايد,Jade Tower,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.6,511092.0,14771.45,,,1.0,1.0,0.0,
1-102-2025-59547,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,08-07-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,برج جايد,Jade Tower,3074,برج جايد,Jade Tower,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,69.1,735939.0,10650.35,,,1.0,1.0,0.0,
1-102-2025-98655,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,06-10-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ربدان جيتس,Rabdan Gates,3587,ربدان جيتس,Rabdan Gates,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,36.39,617000.0,16955.21,,,1.0,1.0,0.0,
1-102-2025-55086,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,25-06-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ربدان جيتس,Rabdan Gates,3587,ربدان جيتس,Rabdan Gates,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,103.58,1398000.0,13496.81,,,1.0,1.0,0.0,
1-102-2025-85858,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,09-09-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ربدان جيتس,Rabdan Gates,3587,ربدان جيتس,Rabdan Gates,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,113.15,1406500.0,12430.4,,,1.0,2.0,0.0,
1-102-2025-60068,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,09-07-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ربدان جيتس,Rabdan Gates,3587,ربدان جيتس,Rabdan Gates,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,44.77,785000.0,17534.06,,,1.0,1.0,0.0,
1-41-2024-12251,41,1,مبايعات,Sales,بيع مبدئى,Delayed Sell,14-06-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,فورم ريزيدنسز,Forum Residences,2493,فوروم ريزيدنسز,FORUM RESIDENCES,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,83.45,840000.0,10065.91,,,1.0,1.0,0.0,
2-13-2025-10336,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,21-04-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,فورم ريزيدنسز,Forum Residences,2493,فوروم ريزيدنسز,FORUM RESIDENCES,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,107.61,1119360.0,10402.01,,,2.0,1.0,0.0,
1-102-2025-130076,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,19-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.6,674999.0,19508.64,,,1.0,1.0,0.0,
1-102-2025-134383,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,51.99,722999.0,13906.5,,,1.0,1.0,0.0,
1-102-2025-134627,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.61,684999.0,19791.94,,,1.0,1.0,0.0,
1-102-2025-134284,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.79,698999.0,20091.95,,,1.0,1.0,0.0,
1-102-2025-133760,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,70.23,1108999.0,15790.96,,,1.0,1.0,0.0,
1-102-2026-1965,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,08-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.6,693999.0,20057.77,,,1.0,1.0,0.0,
1-102-2025-135324,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,30-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,115.55,1543999.0,13362.17,,,1.0,1.0,0.0,
1-102-2025-135791,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,31-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.79,709999.0,20408.13,,,1.0,1.0,0.0,
1-102-2025-132948,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,25-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.73,707999.0,20385.8,,,1.0,1.0,0.0,
1-102-2025-133970,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.6,712999.0,20606.91,,,1.0,1.0,0.0,
1-102-2026-611,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,05-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,36.67,722999.0,19716.36,,,1.0,1.0,0.0,
1-102-2025-134724,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.6,715999.0,20693.61,,,1.0,1.0,0.0,
1-102-2025-129618,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,18-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.63,719999.0,20791.19,,,1.0,1.0,0.0,
1-102-2026-7119,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,21-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.77,721999.0,20765.0,,,1.0,1.0,0.0,
1-102-2025-133796,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.6,720999.0,20838.12,,,1.0,1.0,0.0,
1-102-2025-134338,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.73,720999.0,20760.12,,,1.0,1.0,0.0,
1-102-2025-134609,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.73,720999.0,20760.12,,,1.0,2.0,0.0,
1-102-2025-133663,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.77,721999.0,20765.0,,,1.0,1.0,0.0,
1-102-2025-134977,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,47.52,724999.0,15256.71,,,1.0,1.0,0.0,
1-102-2025-5831,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-01-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,لازورد باي لابيس,LAZORD BY LAPIS,3209,لازورد باي لابيس,LAZORD BY LAPIS,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,61.32,872745.0,14232.63,,,1.0,1.0,0.0,
1-102-2025-31443,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,16-04-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,لازورد باي لابيس,LAZORD BY LAPIS,3209,لازورد باي لابيس,LAZORD BY LAPIS,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,61.91,988760.0,15970.93,,,1.0,2.0,0.0,
1-11-2025-40564,11,1,مبايعات,Sales,بيع,Sell,30-09-2025,1,أرض,Land,,,,تجاري,Commercial,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,,,,,,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,,,0,674.94,12500000.0,18520.16,,,1.0,1.0,0.0,
1-11-2024-29367,11,1,مبايعات,Sales,بيع,Sell,08-08-2024,3,وحدة,Unit,101.0,شقة فندقية,Hotel Apartment,ضيافة,Hospitality ,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,سمايا,SAMAYA,2010,سمايا ,SAMAYA,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,44.26,460000.0,10393.13,,,1.0,1.0,0.0,
1-102-2024-40575,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,07-06-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سيليا هايتس,CELIA HEIGHTS,2852,سيليا هايتس,CELIA HEIGHTS,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,43.88,498509.0,11360.73,,,1.0,2.0,0.0,
1-102-2024-40312,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,06-06-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سيليا هايتس,CELIA HEIGHTS,2852,سيليا هايتس,CELIA HEIGHTS,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,42.76,486150.0,11369.27,,,1.0,2.0,0.0,
1-102-2024-45010,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,24-06-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سيليا هايتس,CELIA HEIGHTS,2852,سيليا هايتس,CELIA HEIGHTS,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,35.24,463600.0,13155.51,,,1.0,2.0,0.0,
1-102-2026-10250,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,سيليا هايتس,CELIA HEIGHTS,2852,سيليا هايتس,CELIA HEIGHTS,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,35.24,444030.0,12600.17,,,1.0,1.0,0.0,
